"gmina","gmina_nazwa","rok","lud_na_1k"
"3019084","Wyrzysk - miasto (4)",2014,1257
"3019084","Wyrzysk - miasto (4)",2015,1255.8
"3019084","Wyrzysk - miasto (4)",2016,1252.9
"3019084","Wyrzysk - miasto (4)",2017,1253.2
"3019084","Wyrzysk - miasto (4)",2018,1247.3
"3019084","Wyrzysk - miasto (4)",2019,1243.4
"3019084","Wyrzysk - miasto (4)",2020,1242.7
"3019084","Wyrzysk - miasto (4)",2021,1226.5
"3019084","Wyrzysk - miasto (4)",2022,1232.8
"3019084","Wyrzysk - miasto (4)",2023,1232.3
"3019085","Wyrzysk - obszar wiejski (5)",2000,NA
"3019085","Wyrzysk - obszar wiejski (5)",2001,NA
"3019085","Wyrzysk - obszar wiejski (5)",2002,56.3
"3019085","Wyrzysk - obszar wiejski (5)",2003,56.6
"3019085","Wyrzysk - obszar wiejski (5)",2004,56.8
"3019085","Wyrzysk - obszar wiejski (5)",2005,56.7
"3019085","Wyrzysk - obszar wiejski (5)",2006,56.9
"3019085","Wyrzysk - obszar wiejski (5)",2007,57.4
"3019085","Wyrzysk - obszar wiejski (5)",2008,57.8
"3019085","Wyrzysk - obszar wiejski (5)",2009,57.7
"3019085","Wyrzysk - obszar wiejski (5)",2010,58.2
"3019085","Wyrzysk - obszar wiejski (5)",2011,58.4
"3019085","Wyrzysk - obszar wiejski (5)",2012,58.1
"3019085","Wyrzysk - obszar wiejski (5)",2013,58.2
"3019085","Wyrzysk - obszar wiejski (5)",2014,57.8
"3019085","Wyrzysk - obszar wiejski (5)",2015,57.6
"3019085","Wyrzysk - obszar wiejski (5)",2016,57.6
"3019085","Wyrzysk - obszar wiejski (5)",2017,57.2
"3019085","Wyrzysk - obszar wiejski (5)",2018,56.9
"3019085","Wyrzysk - obszar wiejski (5)",2019,56.8
"3019085","Wyrzysk - obszar wiejski (5)",2020,53.4
"3019085","Wyrzysk - obszar wiejski (5)",2021,53
"3019085","Wyrzysk - obszar wiejski (5)",2022,52.3
"3019085","Wyrzysk - obszar wiejski (5)",2023,51.5
"3019093","Wysoka (3)",2000,NA
"3019093","Wysoka (3)",2001,NA
"3019093","Wysoka (3)",2002,57.1
"3019093","Wysoka (3)",2003,56.7
"3019093","Wysoka (3)",2004,56.4
"3019093","Wysoka (3)",2005,56.3
"3019093","Wysoka (3)",2006,56
"3019093","Wysoka (3)",2007,55.5
"3019093","Wysoka (3)",2008,55.6
"3019093","Wysoka (3)",2009,55.6
"3019093","Wysoka (3)",2010,55.9
"3019093","Wysoka (3)",2011,55.7
"3019093","Wysoka (3)",2012,55.7
"3019093","Wysoka (3)",2013,55.6
"3019093","Wysoka (3)",2014,55.2
"3019093","Wysoka (3)",2015,54.9
"3019093","Wysoka (3)",2016,54.7
"3019093","Wysoka (3)",2017,54.4
"3019093","Wysoka (3)",2018,53.9
"3019093","Wysoka (3)",2019,53
"3019093","Wysoka (3)",2020,50.9
"3019093","Wysoka (3)",2021,50.5
"3019093","Wysoka (3)",2022,49.9
"3019093","Wysoka (3)",2023,49.4
"3019094","Wysoka - miasto (4)",2000,NA
"3019094","Wysoka - miasto (4)",2001,NA
"3019094","Wysoka - miasto (4)",2002,574.1
"3019094","Wysoka - miasto (4)",2003,576.3
"3019094","Wysoka - miasto (4)",2004,572.6
"3019094","Wysoka - miasto (4)",2005,572.8
"3019094","Wysoka - miasto (4)",2006,564.3
"3019094","Wysoka - miasto (4)",2007,560.4
"3019094","Wysoka - miasto (4)",2008,564.3
"3019094","Wysoka - miasto (4)",2009,566
"3019094","Wysoka - miasto (4)",2010,570.1
"3019094","Wysoka - miasto (4)",2011,566
"3019094","Wysoka - miasto (4)",2012,568.9
"3019094","Wysoka - miasto (4)",2013,572.2
"3019094","Wysoka - miasto (4)",2014,561.6
"3019094","Wysoka - miasto (4)",2015,562.7
"3019094","Wysoka - miasto (4)",2016,559.3
"3019094","Wysoka - miasto (4)",2017,557.7
"3019094","Wysoka - miasto (4)",2018,549.2
"3019094","Wysoka - miasto (4)",2019,539
"3019094","Wysoka - miasto (4)",2020,533.2
"3019094","Wysoka - miasto (4)",2021,533
"3019094","Wysoka - miasto (4)",2022,524.9
"3019094","Wysoka - miasto (4)",2023,521
"3019095","Wysoka - obszar wiejski (5)",2000,NA
"3019095","Wysoka - obszar wiejski (5)",2001,NA
"3019095","Wysoka - obszar wiejski (5)",2002,36
"3019095","Wysoka - obszar wiejski (5)",2003,35.6
"3019095","Wysoka - obszar wiejski (5)",2004,35.4
"3019095","Wysoka - obszar wiejski (5)",2005,35.2
"3019095","Wysoka - obszar wiejski (5)",2006,35.2
"3019095","Wysoka - obszar wiejski (5)",2007,34.9
"3019095","Wysoka - obszar wiejski (5)",2008,34.8
"3019095","Wysoka - obszar wiejski (5)",2009,34.8
"3019095","Wysoka - obszar wiejski (5)",2010,34.9
"3019095","Wysoka - obszar wiejski (5)",2011,34.9
"3019095","Wysoka - obszar wiejski (5)",2012,34.8
"3019095","Wysoka - obszar wiejski (5)",2013,34.6
"3019095","Wysoka - obszar wiejski (5)",2014,34.5
"3019095","Wysoka - obszar wiejski (5)",2015,34.2
"3019095","Wysoka - obszar wiejski (5)",2016,34.1
"3019095","Wysoka - obszar wiejski (5)",2017,33.9
"3019095","Wysoka - obszar wiejski (5)",2018,33.7
"3019095","Wysoka - obszar wiejski (5)",2019,33.2
"3019095","Wysoka - obszar wiejski (5)",2020,31.2
"3019095","Wysoka - obszar wiejski (5)",2021,30.9
"3019095","Wysoka - obszar wiejski (5)",2022,30.5
"3019095","Wysoka - obszar wiejski (5)",2023,30.1
"3020012","Chocz (2)",2000,NA
"3020012","Chocz (2)",2001,NA
"3020012","Chocz (2)",2002,65.2
"3020012","Chocz (2)",2003,65
"3020012","Chocz (2)",2004,65.3
"3020012","Chocz (2)",2005,65.4
"3020012","Chocz (2)",2006,65.1
"3020012","Chocz (2)",2007,64.7
"3020012","Chocz (2)",2008,64.8
"3020012","Chocz (2)",2009,64.4
"3020012","Chocz (2)",2010,64.8
"3020012","Chocz (2)",2011,64.9
"3020012","Chocz (2)",2012,64.6
"3020012","Chocz (2)",2013,64.2
"3020012","Chocz (2)",2014,64.4
"3020012","Chocz (2)",2015,NA
"3020012","Chocz (2)",2016,NA
"3020012","Chocz (2)",2017,NA
"3020012","Chocz (2)",2018,NA
"3020012","Chocz (2)",2019,NA
"3020012","Chocz (2)",2020,NA
"3020012","Chocz (2)",2021,NA
"3020012","Chocz (2)",2022,NA
"3020012","Chocz (2)",2023,NA
"3020013","Chocz (3)",2000,NA
"3020013","Chocz (3)",2001,NA
"3020013","Chocz (3)",2002,NA
"3020013","Chocz (3)",2003,NA
"3020013","Chocz (3)",2004,NA
"3020013","Chocz (3)",2005,NA
"3020013","Chocz (3)",2006,NA
"3020013","Chocz (3)",2007,NA
"3020013","Chocz (3)",2008,NA
"3020013","Chocz (3)",2009,NA
"3020013","Chocz (3)",2010,NA
"3020013","Chocz (3)",2011,NA
"3020013","Chocz (3)",2012,NA
"3020013","Chocz (3)",2013,NA
"3020013","Chocz (3)",2014,NA
"3020013","Chocz (3)",2015,64.7
"3020013","Chocz (3)",2016,64.8
"3020013","Chocz (3)",2017,65
"3020013","Chocz (3)",2018,64.5
"3020013","Chocz (3)",2019,64.6
"3020013","Chocz (3)",2020,61.4
"3020013","Chocz (3)",2021,60.6
"3020013","Chocz (3)",2022,60
"3020013","Chocz (3)",2023,59.7
"3020014","Chocz - miasto (4)",2000,NA
"3020014","Chocz - miasto (4)",2001,NA
"3020014","Chocz - miasto (4)",2002,NA
"3020014","Chocz - miasto (4)",2003,NA
"3020014","Chocz - miasto (4)",2004,NA
"3020014","Chocz - miasto (4)",2005,NA
"3020014","Chocz - miasto (4)",2006,NA
"3020014","Chocz - miasto (4)",2007,NA
"3020014","Chocz - miasto (4)",2008,NA
"3020014","Chocz - miasto (4)",2009,NA
"3020014","Chocz - miasto (4)",2010,NA
"3020014","Chocz - miasto (4)",2011,NA
"3020014","Chocz - miasto (4)",2012,NA
"3020014","Chocz - miasto (4)",2013,NA
"3020014","Chocz - miasto (4)",2014,NA
"3020014","Chocz - miasto (4)",2015,261.9
"3020014","Chocz - miasto (4)",2016,261.5
"3020014","Chocz - miasto (4)",2017,263.2
"3020014","Chocz - miasto (4)",2018,258.3
"3020014","Chocz - miasto (4)",2019,259.7
"3020014","Chocz - miasto (4)",2020,245.3
"3020014","Chocz - miasto (4)",2021,242.2
"3020014","Chocz - miasto (4)",2022,238.3
"3020014","Chocz - miasto (4)",2023,235.8
"3020015","Chocz - obszar wiejski (5)",2000,NA
"3020015","Chocz - obszar wiejski (5)",2001,NA
"3020015","Chocz - obszar wiejski (5)",2002,NA
"3020015","Chocz - obszar wiejski (5)",2003,NA
"3020015","Chocz - obszar wiejski (5)",2004,NA
"3020015","Chocz - obszar wiejski (5)",2005,NA
"3020015","Chocz - obszar wiejski (5)",2006,NA
"3020015","Chocz - obszar wiejski (5)",2007,NA
"3020015","Chocz - obszar wiejski (5)",2008,NA
"3020015","Chocz - obszar wiejski (5)",2009,NA
"3020015","Chocz - obszar wiejski (5)",2010,NA
"3020015","Chocz - obszar wiejski (5)",2011,NA
"3020015","Chocz - obszar wiejski (5)",2012,NA
"3020015","Chocz - obszar wiejski (5)",2013,NA
"3020015","Chocz - obszar wiejski (5)",2014,NA
"3020015","Chocz - obszar wiejski (5)",2015,44.4
"3020015","Chocz - obszar wiejski (5)",2016,44.5
"3020015","Chocz - obszar wiejski (5)",2017,44.6
"3020015","Chocz - obszar wiejski (5)",2018,44.5
"3020015","Chocz - obszar wiejski (5)",2019,44.4
"3020015","Chocz - obszar wiejski (5)",2020,42.4
"3020015","Chocz - obszar wiejski (5)",2021,41.9
"3020015","Chocz - obszar wiejski (5)",2022,41.5
"3020015","Chocz - obszar wiejski (5)",2023,41.5
"3020022","Czermin (2)",2000,NA
"3020022","Czermin (2)",2001,NA
"3020022","Czermin (2)",2002,49.8
"3020022","Czermin (2)",2003,49.8
"3020022","Czermin (2)",2004,49.5
"3020022","Czermin (2)",2005,49.3
"3020022","Czermin (2)",2006,49.1
"3020022","Czermin (2)",2007,48.8
"3020022","Czermin (2)",2008,48.6
"3020022","Czermin (2)",2009,49.2
"3020022","Czermin (2)",2010,49.8
"3020022","Czermin (2)",2011,49.7
"3020022","Czermin (2)",2012,49.9
"3020022","Czermin (2)",2013,49.9
"3020022","Czermin (2)",2014,49.8
"3020022","Czermin (2)",2015,49.9
"3020022","Czermin (2)",2016,50.1
"3020022","Czermin (2)",2017,50
"3020022","Czermin (2)",2018,50.1
"3020022","Czermin (2)",2019,50.4
"3020022","Czermin (2)",2020,49.4
"3020022","Czermin (2)",2021,49.3
"3020022","Czermin (2)",2022,49.1
"3020022","Czermin (2)",2023,48.9
"3020032","Dobrzyca (2)",2000,NA
"3020032","Dobrzyca (2)",2001,NA
"3020032","Dobrzyca (2)",2002,70.1
"3020032","Dobrzyca (2)",2003,70.5
"3020032","Dobrzyca (2)",2004,70.4
"3020032","Dobrzyca (2)",2005,71
"3020032","Dobrzyca (2)",2006,70.8
"3020032","Dobrzyca (2)",2007,70.4
"3020032","Dobrzyca (2)",2008,70.6
"3020032","Dobrzyca (2)",2009,70.4
"3020032","Dobrzyca (2)",2010,71.5
"3020032","Dobrzyca (2)",2011,71.4
"3020032","Dobrzyca (2)",2012,72
"3020032","Dobrzyca (2)",2013,71.5
"3020032","Dobrzyca (2)",2014,NA
"3020032","Dobrzyca (2)",2015,NA
"3020032","Dobrzyca (2)",2016,NA
"3020032","Dobrzyca (2)",2017,NA
"3020032","Dobrzyca (2)",2018,NA
"3020032","Dobrzyca (2)",2019,NA
"3020032","Dobrzyca (2)",2020,NA
"3020032","Dobrzyca (2)",2021,NA
"3020032","Dobrzyca (2)",2022,NA
"3020032","Dobrzyca (2)",2023,NA
"3020033","Dobrzyca (3)",2000,NA
"3020033","Dobrzyca (3)",2001,NA
"3020033","Dobrzyca (3)",2002,NA
"3020033","Dobrzyca (3)",2003,NA
"3020033","Dobrzyca (3)",2004,NA
"3020033","Dobrzyca (3)",2005,NA
"3020033","Dobrzyca (3)",2006,NA
"3020033","Dobrzyca (3)",2007,NA
"3020033","Dobrzyca (3)",2008,NA
"3020033","Dobrzyca (3)",2009,NA
"3020033","Dobrzyca (3)",2010,NA
"3020033","Dobrzyca (3)",2011,NA
"3020033","Dobrzyca (3)",2012,NA
"3020033","Dobrzyca (3)",2013,NA
"3020033","Dobrzyca (3)",2014,71.1
"3020033","Dobrzyca (3)",2015,70.7
"3020033","Dobrzyca (3)",2016,70.8
"3020033","Dobrzyca (3)",2017,70.5
"3020033","Dobrzyca (3)",2018,70
"3020033","Dobrzyca (3)",2019,69.6
"3020033","Dobrzyca (3)",2020,66.7
"3020033","Dobrzyca (3)",2021,66.2
"3020033","Dobrzyca (3)",2022,65.9
"3020033","Dobrzyca (3)",2023,65.3
"3020034","Dobrzyca - miasto (4)",2000,NA
"3020034","Dobrzyca - miasto (4)",2001,NA
"3020034","Dobrzyca - miasto (4)",2002,NA
"3020034","Dobrzyca - miasto (4)",2003,NA
"3020034","Dobrzyca - miasto (4)",2004,NA
"3020034","Dobrzyca - miasto (4)",2005,NA
"3020034","Dobrzyca - miasto (4)",2006,NA
"3020034","Dobrzyca - miasto (4)",2007,NA
"3020034","Dobrzyca - miasto (4)",2008,NA
"3020034","Dobrzyca - miasto (4)",2009,NA
"3020034","Dobrzyca - miasto (4)",2010,NA
"3020034","Dobrzyca - miasto (4)",2011,NA
"3020034","Dobrzyca - miasto (4)",2012,NA
"3020034","Dobrzyca - miasto (4)",2013,NA
"3020034","Dobrzyca - miasto (4)",2014,160.8
"3020034","Dobrzyca - miasto (4)",2015,161.6
"3020034","Dobrzyca - miasto (4)",2016,161.1
"3020034","Dobrzyca - miasto (4)",2017,160.1
"3020034","Dobrzyca - miasto (4)",2018,158.8
"3020034","Dobrzyca - miasto (4)",2019,158.8
"3020034","Dobrzyca - miasto (4)",2020,150.3
"3020034","Dobrzyca - miasto (4)",2021,149.7
"3020034","Dobrzyca - miasto (4)",2022,148.9
"3020034","Dobrzyca - miasto (4)",2023,147.5
"3020035","Dobrzyca - obszar wiejski (5)",2000,NA
"3020035","Dobrzyca - obszar wiejski (5)",2001,NA
"3020035","Dobrzyca - obszar wiejski (5)",2002,NA
"3020035","Dobrzyca - obszar wiejski (5)",2003,NA
"3020035","Dobrzyca - obszar wiejski (5)",2004,NA
"3020035","Dobrzyca - obszar wiejski (5)",2005,NA
"3020035","Dobrzyca - obszar wiejski (5)",2006,NA
"3020035","Dobrzyca - obszar wiejski (5)",2007,NA
"3020035","Dobrzyca - obszar wiejski (5)",2008,NA
"3020035","Dobrzyca - obszar wiejski (5)",2009,NA
"3020035","Dobrzyca - obszar wiejski (5)",2010,NA
"3020035","Dobrzyca - obszar wiejski (5)",2011,NA
"3020035","Dobrzyca - obszar wiejski (5)",2012,NA
"3020035","Dobrzyca - obszar wiejski (5)",2013,NA
"3020035","Dobrzyca - obszar wiejski (5)",2014,52.9
"3020035","Dobrzyca - obszar wiejski (5)",2015,52.3
"3020035","Dobrzyca - obszar wiejski (5)",2016,52.4
"3020035","Dobrzyca - obszar wiejski (5)",2017,52.3
"3020035","Dobrzyca - obszar wiejski (5)",2018,51.9
"3020035","Dobrzyca - obszar wiejski (5)",2019,51.5
"3020035","Dobrzyca - obszar wiejski (5)",2020,49.7
"3020035","Dobrzyca - obszar wiejski (5)",2021,49.2
"3020035","Dobrzyca - obszar wiejski (5)",2022,48.9
"3020035","Dobrzyca - obszar wiejski (5)",2023,48.5
"3020042","Gizałki (2)",2000,NA
"3020042","Gizałki (2)",2001,NA
"3020042","Gizałki (2)",2002,42.3
"3020042","Gizałki (2)",2003,42.9
"3020042","Gizałki (2)",2004,42.7
"3020042","Gizałki (2)",2005,42.8
"3020042","Gizałki (2)",2006,42.7
"3020042","Gizałki (2)",2007,42.6
"3020042","Gizałki (2)",2008,43
"3020042","Gizałki (2)",2009,42.9
"3020042","Gizałki (2)",2010,43.2
"3020042","Gizałki (2)",2011,43.2
"3020042","Gizałki (2)",2012,43.1
"3020042","Gizałki (2)",2013,43.1
"3020042","Gizałki (2)",2014,43.1
"3020042","Gizałki (2)",2015,43.1
"3020042","Gizałki (2)",2016,42.9
"3020042","Gizałki (2)",2017,42.9
"3020042","Gizałki (2)",2018,42.8
"3020042","Gizałki (2)",2019,42.4
"3020042","Gizałki (2)",2020,41.5
"3020042","Gizałki (2)",2021,41.5
"3020042","Gizałki (2)",2022,41
"3020042","Gizałki (2)",2023,40.7
"3020052","Gołuchów (2)",2000,NA
"3020052","Gołuchów (2)",2001,NA
"3020052","Gołuchów (2)",2002,71.2
"3020052","Gołuchów (2)",2003,71.6
"3020052","Gołuchów (2)",2004,71.6
"3020052","Gołuchów (2)",2005,71.6
"3020052","Gołuchów (2)",2006,71.7
"3020052","Gołuchów (2)",2007,72.2
"3020052","Gołuchów (2)",2008,72.8
"3020052","Gołuchów (2)",2009,73.6
"3020052","Gołuchów (2)",2010,75.4
"3020052","Gołuchów (2)",2011,75.6
"3020052","Gołuchów (2)",2012,76.1
"3020052","Gołuchów (2)",2013,76.7
"3020052","Gołuchów (2)",2014,76.7
"3020052","Gołuchów (2)",2015,77.1
"3020052","Gołuchów (2)",2016,77.6
"3020052","Gołuchów (2)",2017,78.1
"3020052","Gołuchów (2)",2018,78.9
"3020052","Gołuchów (2)",2019,79.3
"3020052","Gołuchów (2)",2020,81.7
"3020052","Gołuchów (2)",2021,81.8
"3020052","Gołuchów (2)",2022,81.5
"3020052","Gołuchów (2)",2023,81.1
"3020063","Pleszew (3)",2000,NA
"3020063","Pleszew (3)",2001,NA
"3020063","Pleszew (3)",2002,164.9
"3020063","Pleszew (3)",2003,165
"3020063","Pleszew (3)",2004,164.9
"3020063","Pleszew (3)",2005,165.3
"3020063","Pleszew (3)",2006,165.5
"3020063","Pleszew (3)",2007,165.8
"3020063","Pleszew (3)",2008,166.2
"3020063","Pleszew (3)",2009,166.2
"3020063","Pleszew (3)",2010,168.3
"3020063","Pleszew (3)",2011,167.9
"3020063","Pleszew (3)",2012,168
"3020063","Pleszew (3)",2013,167.7
"3020063","Pleszew (3)",2014,167.8
"3020063","Pleszew (3)",2015,167.5
"3020063","Pleszew (3)",2016,166.7
"3020063","Pleszew (3)",2017,166.5
"3020063","Pleszew (3)",2018,166
"3020063","Pleszew (3)",2019,165.3
"3020063","Pleszew (3)",2020,162
"3020063","Pleszew (3)",2021,161.3
"3020063","Pleszew (3)",2022,161.3
"3020063","Pleszew (3)",2023,160.8
"3020064","Pleszew - miasto (4)",2000,NA
"3020064","Pleszew - miasto (4)",2001,NA
"3020064","Pleszew - miasto (4)",2002,1368.2
"3020064","Pleszew - miasto (4)",2003,1361.3
"3020064","Pleszew - miasto (4)",2004,1356.5
"3020064","Pleszew - miasto (4)",2005,1351.3
"3020064","Pleszew - miasto (4)",2006,1351.4
"3020064","Pleszew - miasto (4)",2007,1351.3
"3020064","Pleszew - miasto (4)",2008,1344.7
"3020064","Pleszew - miasto (4)",2009,1341
"3020064","Pleszew - miasto (4)",2010,1374.7
"3020064","Pleszew - miasto (4)",2011,1366.4
"3020064","Pleszew - miasto (4)",2012,1335
"3020064","Pleszew - miasto (4)",2013,1327.3
"3020064","Pleszew - miasto (4)",2014,1324.1
"3020064","Pleszew - miasto (4)",2015,1319.1
"3020064","Pleszew - miasto (4)",2016,1310.7
"3020064","Pleszew - miasto (4)",2017,1303.2
"3020064","Pleszew - miasto (4)",2018,1297.2
"3020064","Pleszew - miasto (4)",2019,1284.9
"3020064","Pleszew - miasto (4)",2020,1264.3
"3020064","Pleszew - miasto (4)",2021,1252.2
"3020064","Pleszew - miasto (4)",2022,1243.7
"3020064","Pleszew - miasto (4)",2023,1241.4
"3020065","Pleszew - obszar wiejski (5)",2000,NA
"3020065","Pleszew - obszar wiejski (5)",2001,NA
"3020065","Pleszew - obszar wiejski (5)",2002,69.8
"3020065","Pleszew - obszar wiejski (5)",2003,70.5
"3020065","Pleszew - obszar wiejski (5)",2004,70.7
"3020065","Pleszew - obszar wiejski (5)",2005,71.6
"3020065","Pleszew - obszar wiejski (5)",2006,72.3
"3020065","Pleszew - obszar wiejski (5)",2007,72.6
"3020065","Pleszew - obszar wiejski (5)",2008,73.5
"3020065","Pleszew - obszar wiejski (5)",2009,73.9
"3020065","Pleszew - obszar wiejski (5)",2010,73.5
"3020065","Pleszew - obszar wiejski (5)",2011,73.7
"3020065","Pleszew - obszar wiejski (5)",2012,74.4
"3020065","Pleszew - obszar wiejski (5)",2013,74.7
"3020065","Pleszew - obszar wiejski (5)",2014,75.1
"3020065","Pleszew - obszar wiejski (5)",2015,75.2
"3020065","Pleszew - obszar wiejski (5)",2016,75.1
"3020065","Pleszew - obszar wiejski (5)",2017,75.4
"3020065","Pleszew - obszar wiejski (5)",2018,75.4
"3020065","Pleszew - obszar wiejski (5)",2019,75.6
"3020065","Pleszew - obszar wiejski (5)",2020,73.7
"3020065","Pleszew - obszar wiejski (5)",2021,73.8
"3020065","Pleszew - obszar wiejski (5)",2022,74.5
"3020065","Pleszew - obszar wiejski (5)",2023,74.2
"3021011","Luboń (1)",2000,NA
"3021011","Luboń (1)",2001,NA
"3021011","Luboń (1)",2002,1844.2
"3021011","Luboń (1)",2003,1893
"3021011","Luboń (1)",2004,1934.6
"3021011","Luboń (1)",2005,1971.5
"3021011","Luboń (1)",2006,2009
"3021011","Luboń (1)",2007,2069.4
"3021011","Luboń (1)",2008,2111.3
"3021011","Luboń (1)",2009,2147.2
"3021011","Luboń (1)",2010,2203
"3021011","Luboń (1)",2011,2225.5
"3021011","Luboń (1)",2012,2242.6
"3021011","Luboń (1)",2013,2270.6
"3021011","Luboń (1)",2014,2280.8
"3021011","Luboń (1)",2015,2299.6
"3021011","Luboń (1)",2016,2322.4
"3021011","Luboń (1)",2017,2342.9
"3021011","Luboń (1)",2018,2352.6
"3021011","Luboń (1)",2019,2364.2
"3021011","Luboń (1)",2020,2445.7
"3021011","Luboń (1)",2021,2436.9
"3021011","Luboń (1)",2022,2431.4
"3021011","Luboń (1)",2023,2430.4
"3021021","Puszczykowo (1)",2000,NA
"3021021","Puszczykowo (1)",2001,NA
"3021021","Puszczykowo (1)",2002,542.7
"3021021","Puszczykowo (1)",2003,543.6
"3021021","Puszczykowo (1)",2004,551.2
"3021021","Puszczykowo (1)",2005,555.4
"3021021","Puszczykowo (1)",2006,580.3
"3021021","Puszczykowo (1)",2007,589.4
"3021021","Puszczykowo (1)",2008,589
"3021021","Puszczykowo (1)",2009,594.4
"3021021","Puszczykowo (1)",2010,604.2
"3021021","Puszczykowo (1)",2011,598.7
"3021021","Puszczykowo (1)",2012,597.1
"3021021","Puszczykowo (1)",2013,599.1
"3021021","Puszczykowo (1)",2014,598
"3021021","Puszczykowo (1)",2015,595.1
"3021021","Puszczykowo (1)",2016,593.5
"3021021","Puszczykowo (1)",2017,591.4
"3021021","Puszczykowo (1)",2018,591.7
"3021021","Puszczykowo (1)",2019,589.2
"3021021","Puszczykowo (1)",2020,579.4
"3021021","Puszczykowo (1)",2021,574
"3021021","Puszczykowo (1)",2022,572.1
"3021021","Puszczykowo (1)",2023,566.9
"3021033","Buk (3)",2000,NA
"3021033","Buk (3)",2001,NA
"3021033","Buk (3)",2002,130.3
"3021033","Buk (3)",2003,130.7
"3021033","Buk (3)",2004,131
"3021033","Buk (3)",2005,131.4
"3021033","Buk (3)",2006,131.6
"3021033","Buk (3)",2007,133
"3021033","Buk (3)",2008,133.7
"3021033","Buk (3)",2009,133.8
"3021033","Buk (3)",2010,134.9
"3021033","Buk (3)",2011,135.8
"3021033","Buk (3)",2012,136.3
"3021033","Buk (3)",2013,136.3
"3021033","Buk (3)",2014,136.6
"3021033","Buk (3)",2015,136.8
"3021033","Buk (3)",2016,137.1
"3021033","Buk (3)",2017,137.9
"3021033","Buk (3)",2018,138.7
"3021033","Buk (3)",2019,139.2
"3021033","Buk (3)",2020,139.9
"3021033","Buk (3)",2021,140.8
"3021033","Buk (3)",2022,141.4
"3021033","Buk (3)",2023,142.3
"3021034","Buk - miasto (4)",2000,NA
"3021034","Buk - miasto (4)",2001,NA
"3021034","Buk - miasto (4)",2002,2109.5
"3021034","Buk - miasto (4)",2003,2105.4
"3021034","Buk - miasto (4)",2004,2098
"3021034","Buk - miasto (4)",2005,2094.9
"3021034","Buk - miasto (4)",2006,2083.8
"3021034","Buk - miasto (4)",2007,2079.4
"3021034","Buk - miasto (4)",2008,2074
"3021034","Buk - miasto (4)",2009,2061.5
"3021034","Buk - miasto (4)",2010,2100.7
"3021034","Buk - miasto (4)",2011,2101.7
"3021034","Buk - miasto (4)",2012,2101.4
"3021034","Buk - miasto (4)",2013,2103
"3021034","Buk - miasto (4)",2014,2090.5
"3021034","Buk - miasto (4)",2015,2078
"3021034","Buk - miasto (4)",2016,2069.6
"3021034","Buk - miasto (4)",2017,2059.5
